,City,Marka,Seri,Average Price
3683,IĞDIR ,Fiat,Egea,144833
3684,IĞDIR ,Fiat,Tipo,31500
3685,IĞDIR ,Fiat,Bravo,43000
3686,IĞDIR ,Mercedes - Benz,E,84000
3687,IĞDIR ,Mercedes - Benz,A,315000
3688,IĞDIR ,BMW,3 Serisi,168000
3689,IĞDIR ,BMW,5 Serisi,215000
3690,IĞDIR ,BMW,7 Serisi,229000
3691,IĞDIR ,Dacia,Sandero,143000
3692,IĞDIR ,Toyota,Corolla,170833
3693,IĞDIR ,Hyundai,Accent Blue,157833
3694,IĞDIR ,Hyundai,i20,145666
3695,IĞDIR ,Hyundai,Getz,55000
3696,IĞDIR ,Hyundai,Accent Era,80000
3697,IĞDIR ,Hyundai,Elantra,182500
3698,IĞDIR ,Hyundai,Accent,53000
3699,IĞDIR ,Seat,Leon,60000
3700,IĞDIR ,Seat,Ibiza,118000
3701,IĞDIR ,Opel,Astra,140733
3702,IĞDIR ,Opel,Corsa,66550
3703,IĞDIR ,Opel,Insignia,240000
3704,IĞDIR ,Citroen,C-Elysee,101750
3705,IĞDIR ,Skoda,Octavia,194000
3706,IĞDIR ,Skoda,SuperB,236500
3707,IĞDIR ,Peugeot,301,131900
3708,IĞDIR ,Peugeot,307,50500
3709,YALOVA ,Volkswagen,Passat,229966
3710,YALOVA ,Volkswagen,Polo,100370
3711,YALOVA ,Volkswagen,Jetta,198000
3712,YALOVA ,Volkswagen,Golf,63250
3713,YALOVA ,Volkswagen,VW CC,188500
3714,YALOVA ,Honda,Civic,175000
3715,YALOVA ,Ford,Focus,205000
3716,YALOVA ,Ford,Fiesta,147000
3717,YALOVA ,Ford,Taunus,22500
3718,YALOVA ,Ford,Escort,27500
3719,YALOVA ,Renault,Clio,85000
3720,YALOVA ,Renault,Fluence,115350
3721,YALOVA ,Renault,Megane,129625
3722,YALOVA ,Renault,Symbol,89583
3723,YALOVA ,Renault,R 19,39375
3724,YALOVA ,Tofaş,Doğan,29166
3725,YALOVA ,Tofaş,Kartal,40000
3726,YALOVA ,Chevrolet,Aveo,86666
3727,YALOVA ,Fiat,Linea,86883
3728,YALOVA ,Fiat,Egea,155080
3729,YALOVA ,Fiat,Palio,41500
3730,YALOVA ,Fiat,Punto,89250
3731,YALOVA ,Fiat,Tempra,32000
3732,YALOVA ,Fiat,Tipo,29500
3733,YALOVA ,Fiat,Albea,61900
3734,YALOVA ,Mercedes - Benz,C,169000
3735,YALOVA ,Mercedes - Benz,CLA,315000
3736,YALOVA ,BMW,3 Serisi,95000
3737,YALOVA ,BMW,5 Serisi,448000
3738,YALOVA ,Dacia,Sandero,121000
3739,YALOVA ,Toyota,Corolla,175833
3740,YALOVA ,Hyundai,i20,159980
3741,YALOVA ,Hyundai,Accent Era,87000
3742,YALOVA ,Hyundai,Elantra,202500
3743,YALOVA ,Hyundai,i10,98000
3744,YALOVA ,Hyundai,Accent,60250
3745,YALOVA ,Seat,Leon,305000
3746,YALOVA ,Opel,Astra,87500
3747,YALOVA ,Opel,Corsa,97500
3748,YALOVA ,Citroen,C3,172400
3749,YALOVA ,Citroen,C-Elysee,176400
3750,YALOVA ,Skoda,Fabia,100000
3751,YALOVA ,Skoda,Octavia,112000
3752,YALOVA ,Skoda,Roomster,107250
3753,YALOVA ,Skoda,Felicia,34000
3754,YALOVA ,Skoda,Favorit,21750
3755,YALOVA ,Peugeot,301,82500
3756,YALOVA ,Peugeot,307,67000
3757,YALOVA ,Peugeot,308,194900
3758,YALOVA ,Peugeot,208,174990
3759,YALOVA ,Audi,A3,272450
3760,YALOVA ,Audi,A4,142000
3761,YALOVA ,Audi,A6,267500
3762,YALOVA ,Mitsubishi,Carisma,35900
3763,KARABÜK ,Volkswagen,Passat,151437
3764,KARABÜK ,Volkswagen,Polo,112000
3765,KARABÜK ,Volkswagen,Jetta,95000
3766,KARABÜK ,Volkswagen,Golf,163245
3767,KARABÜK ,Volkswagen,Bora,76000
3768,KARABÜK ,Honda,Civic,146928
3769,KARABÜK ,Ford,Focus,142687
3770,KARABÜK ,Ford,Fiesta,84466
3771,KARABÜK ,Ford,Taunus,38000
3772,KARABÜK ,Ford,C-Max,130000
3773,KARABÜK ,Ford,Festiva,26500
3774,KARABÜK ,Renault,Clio,155000
3775,KARABÜK ,Renault,R 12,27750
3776,KARABÜK ,Renault,R 9,34250
3777,KARABÜK ,Renault,Fluence,128500
3778,KARABÜK ,Renault,Megane,203000
3779,KARABÜK ,Renault,Symbol,71250
3780,KARABÜK ,Tofaş,Doğan,33250
3781,KARABÜK ,Tofaş,Şahin,28750
3782,KARABÜK ,Tofaş,Murat,22750
3783,KARABÜK ,Tofaş,Serçe,48500
3784,KARABÜK ,Fiat,Linea,104900
3785,KARABÜK ,Fiat,Egea,151483
3786,KARABÜK ,Fiat,Uno,29800
3787,KARABÜK ,Fiat,Albea,63625
3788,KARABÜK ,Mercedes - Benz,E,425000
3789,KARABÜK ,Mercedes - Benz,C,220000
3790,KARABÜK ,Mercedes - Benz,A,190000
3791,KARABÜK ,BMW,3 Serisi,271000
3792,KARABÜK ,BMW,5 Serisi,180000
3793,KARABÜK ,Dacia,Logan,63500
3794,KARABÜK ,Dacia,Solenza,42250
3795,KARABÜK ,Toyota,Auris,140000
3796,KARABÜK ,Toyota,Corolla,126877
3797,KARABÜK ,Toyota,Yaris,72500
3798,KARABÜK ,Hyundai,Accent Blue,149000
3799,KARABÜK ,Hyundai,i20,142000
3800,KARABÜK ,Hyundai,i30,166000
3801,KARABÜK ,Hyundai,Getz,97000
3802,KARABÜK ,Hyundai,Accent Era,75000
3803,KARABÜK ,Opel,Astra,143750
3804,KARABÜK ,Opel,Vectra,84500
3805,KARABÜK ,Opel,Corsa,75750
3806,KARABÜK ,Opel,Tigra,40000
3807,KARABÜK ,Kia,Rio,104000
3808,KARABÜK ,Skoda,Fabia,163990
3809,KARABÜK ,Peugeot,301,100500
3810,KARABÜK ,Peugeot,206,54500
3811,KARABÜK ,Peugeot,207,92750
3812,KARABÜK ,Lada,Samara,23750
3813,KARABÜK ,Nissan,Primera,50000
3814,KARABÜK ,Suzuki,Swift,51000
3815,KİLİS ,Volkswagen,Passat,207483
3816,KİLİS ,Volkswagen,Polo,103150
3817,KİLİS ,Volkswagen,Jetta,146166
3818,KİLİS ,Volkswagen,Golf,150300
3819,KİLİS ,Honda,Civic,176250
3820,KİLİS ,Ford,Focus,143821
3821,KİLİS ,Ford,Fiesta,75687
3822,KİLİS ,Renault,Clio,105650
3823,KİLİS ,Renault,Fluence,144750
3824,KİLİS ,Renault,Megane,121833
3825,KİLİS ,Renault,Symbol,93250
3826,KİLİS ,Renault,Talisman,319000
3827,KİLİS ,Tofaş,Doğan,29500
3828,KİLİS ,Chevrolet,Cruze,143750
3829,KİLİS ,Fiat,Linea,95750
3830,KİLİS ,Fiat,Egea,148750
3831,KİLİS ,Mercedes - Benz,E,290500
3832,KİLİS ,Mercedes - Benz,C,155000
3833,KİLİS ,Mercedes - Benz,CLS,300000
3834,KİLİS ,BMW,5 Serisi,557500
3835,KİLİS ,Dacia,Logan,50000
3836,KİLİS ,Toyota,Corolla,125437
3837,KİLİS ,Toyota,Yaris,70000
3838,KİLİS ,Hyundai,Accent Blue,159500
3839,KİLİS ,Hyundai,i20,118166
3840,KİLİS ,Hyundai,Getz,85500
3841,KİLİS ,Hyundai,i10,113750
3842,KİLİS ,Hyundai,i20 Troy,60000
3843,KİLİS ,Seat,Leon,224000
3844,KİLİS ,Seat,Ibiza,142000
3845,KİLİS ,Opel,Vectra,58166
3846,KİLİS ,Opel,Corsa,74437
3847,KİLİS ,Opel,Meriva,115000
3848,KİLİS ,Opel,Omega,65750
3849,KİLİS ,Citroen,C-Elysee,85750
3850,KİLİS ,Citroen,C4,96375
3851,KİLİS ,Skoda,Fabia,86000
3852,KİLİS ,Skoda,Octavia,223000
3853,KİLİS ,Skoda,SuperB,164833
3854,KİLİS ,Peugeot,308,192000
3855,KİLİS ,Alfa Romeo,Giulietta,185000
3856,OSMANİYE ,Volkswagen,Passat,151200
3857,OSMANİYE ,Volkswagen,Polo,91450
3858,OSMANİYE ,Volkswagen,Jetta,152500
3859,OSMANİYE ,Volkswagen,Golf,174250
3860,OSMANİYE ,Volkswagen,Bora,80000
3861,OSMANİYE ,Honda,Civic,160000
3862,OSMANİYE ,Honda,Jazz,83000
3863,OSMANİYE ,Honda,Accord,56500
3864,OSMANİYE ,Ford,Focus,168443
3865,OSMANİYE ,Ford,Fiesta,93250
3866,OSMANİYE ,Ford,B-Max,138888
3867,OSMANİYE ,Renault,Clio,88000
3868,OSMANİYE ,Renault,R 12,36500
3869,OSMANİYE ,Renault,R 9,23750
3870,OSMANİYE ,Renault,Fluence,162750
3871,OSMANİYE ,Renault,Megane,82500
3872,OSMANİYE ,Renault,Symbol,93000
3873,OSMANİYE ,Renault,Scenic,51000
3874,OSMANİYE ,Fiat,Egea,154000
3875,OSMANİYE ,Fiat,Punto,87625
3876,OSMANİYE ,Fiat,Uno,31500
3877,OSMANİYE ,Fiat,Marea,45950
3878,OSMANİYE ,Mercedes - Benz,A,455000
3879,OSMANİYE ,Mercedes - Benz,CLS,229950
3880,OSMANİYE ,Mercedes - Benz,CLK,127500
3881,OSMANİYE ,BMW,3 Serisi,282666
3882,OSMANİYE ,BMW,5 Serisi,187500
3883,OSMANİYE ,Dacia,Sandero,141500
3884,OSMANİYE ,Toyota,Auris,122375
3885,OSMANİYE ,Toyota,Corolla,112796
3886,OSMANİYE ,Toyota,Yaris,178500
3887,OSMANİYE ,Toyota,Avensis,173000
3888,OSMANİYE ,Hyundai,Accent Blue,159000
3889,OSMANİYE ,Hyundai,i20,100000
3890,OSMANİYE ,Hyundai,i30,146000
3891,OSMANİYE ,Hyundai,Accent Era,71000
3892,OSMANİYE ,Hyundai,i10,142750
3893,OSMANİYE ,Hyundai,Accent,42250
3894,OSMANİYE ,Seat,Leon,190000
3895,OSMANİYE ,Seat,Ibiza,118000
3896,OSMANİYE ,Opel,Astra,98583
3897,OSMANİYE ,Citroen,C-Elysee,111900
3898,OSMANİYE ,Skoda,Octavia,75750
3899,OSMANİYE ,Peugeot,206,62500
3900,OSMANİYE ,Peugeot,207,90750
3901,OSMANİYE ,Peugeot,407,113500
3902,OSMANİYE ,Volvo,V40,77900
3903,OSMANİYE ,Lada,Samara,19900
3904,OSMANİYE ,Nissan,Micra,143000
3905,DÜZCE ,Volkswagen,Passat,220000
3906,DÜZCE ,Volkswagen,Polo,111700
3907,DÜZCE ,Volkswagen,Golf,310166
3908,DÜZCE ,Volkswagen,VW CC,155000
3909,DÜZCE ,Honda,Civic,179900
3910,DÜZCE ,Honda,Accord,97000
3911,DÜZCE ,Ford,Focus,96000
3912,DÜZCE ,Ford,Fiesta,95000
3913,DÜZCE ,Renault,Clio,98530
3914,DÜZCE ,Renault,R 9,35500
3915,DÜZCE ,Renault,Fluence,134825
3916,DÜZCE ,Renault,Megane,164837
3917,DÜZCE ,Renault,Symbol,91875
3918,DÜZCE ,Tofaş,Şahin,21375
3919,DÜZCE ,Fiat,Linea,79500
3920,DÜZCE ,Fiat,Egea,123900
3921,DÜZCE ,Fiat,Palio,69750
3922,DÜZCE ,Fiat,Punto,75000
3923,DÜZCE ,Fiat,Siena,36500
3924,DÜZCE ,Mercedes - Benz,E,353500
3925,DÜZCE ,Mercedes - Benz,200,71500
3926,DÜZCE ,Mercedes - Benz,230,43000
3927,DÜZCE ,BMW,3 Serisi,186333
3928,DÜZCE ,BMW,5 Serisi,578500
3929,DÜZCE ,Dacia,Sandero,122000
3930,DÜZCE ,Dacia,Logan,76000
3931,DÜZCE ,Toyota,Corolla,145916
3932,DÜZCE ,Toyota,Yaris,65850
3933,DÜZCE ,Toyota,Avensis,132847
3934,DÜZCE ,Hyundai,Accent Blue,116000
3935,DÜZCE ,Hyundai,i20,107750
3936,DÜZCE ,Hyundai,i30,191500
3937,DÜZCE ,Hyundai,Getz,72000
3938,DÜZCE ,Hyundai,Accent Era,82700
3939,DÜZCE ,Hyundai,Elantra,185000
3940,DÜZCE ,Hyundai,Accent,39500
3941,DÜZCE ,Seat,Leon,195000
3942,DÜZCE ,Opel,Astra,127600
3943,DÜZCE ,Opel,Corsa,110128
3944,DÜZCE ,Opel,Insignia,250000
3945,DÜZCE ,Citroen,C-Elysee,109900
3946,DÜZCE ,Kia,Cerato,121500
3947,DÜZCE ,Kia,Rio,77000
3948,DÜZCE ,Skoda,Octavia,175000
3949,DÜZCE ,Skoda,Rapid,150000
3950,DÜZCE ,Skoda,Scala,261500
3951,DÜZCE ,Peugeot,301,126333
3952,DÜZCE ,Mazda,323,62000
3953,DÜZCE ,Mazda,3,127500
3954,DÜZCE ,Mazda,6,96750
3955,DÜZCE ,Mitsubishi,Attrage,122750
3956,DÜZCE ,Daihatsu,Materia,100900
